"Source","Traget","Year"
391154,370159,2003
391154,370160,2003
391154,370161,2003
391154,370162,2003
391150,391151,2003
391150,391152,2003
391150,106117,2003
391150,106118,2003
391150,391147,2003
391150,106120,2003
391150,106121,2003
391150,106122,2003
391150,144577,2003
391150,370156,2003
391150,263642,2003
391150,106115,2003
391150,370157,2003
391150,47123,2003
391150,23725,2003
391150,119503,2003
391150,370158,2003
391150,370159,2003
391150,370160,2003
391150,370161,2003
391150,370162,2003
391151,391152,2003
391151,106117,2003
391151,106118,2003
391151,391147,2003
391151,106120,2003
391151,106121,2003
391151,106122,2003
391151,144577,2003
391151,370156,2003
391151,263642,2003
391151,106115,2003
391151,370157,2003
391151,47123,2003
391151,23725,2003
391151,119503,2003
391151,370158,2003
391151,370159,2003
391151,370160,2003
391151,370161,2003
391151,370162,2003
391152,106117,2003
391152,106118,2003
391152,391147,2003
391152,106120,2003
391152,106121,2003
391152,106122,2003
391152,144577,2003
391152,370156,2003
391152,263642,2003
391152,106115,2003
391152,370157,2003
391152,47123,2003
391152,23725,2003
391152,119503,2003
391152,370158,2003
391152,370159,2003
391152,370160,2003
391152,370161,2003
391152,370162,2003
106117,106118,2003
106117,391147,2003
106117,106120,2003
106117,106121,2003
106117,106122,2003
106117,144577,2003
106117,370156,2003
106117,263642,2003
106117,106115,2003
106117,370157,2003
106117,47123,2003
106117,23725,2003
106117,119503,2003
106117,370158,2003
106117,370159,2003
106117,370160,2003
106117,370161,2003
106117,370162,2003
106118,391147,2003
106118,106120,2003
106118,106121,2003
106118,106122,2003
106118,144577,2003
106118,370156,2003
106118,263642,2003
106118,106115,2003
106118,370157,2003
106118,47123,2003
106118,23725,2003
106118,119503,2003
106118,370158,2003
106118,370159,2003
106118,370160,2003
106118,370161,2003
106118,370162,2003
391147,106120,2003
391147,106121,2003
391147,106122,2003
391147,144577,2003
391147,370156,2003
391147,263642,2003
391147,106115,2003
391147,370157,2003
391147,47123,2003
391147,23725,2003
391147,119503,2003
391147,370158,2003
391147,370159,2003
391147,370160,2003
391147,370161,2003
391147,370162,2003
106120,106121,2003
106120,106122,2003
106120,144577,2003
106120,370156,2003
106120,263642,2003
106120,106115,2003
106120,370157,2003
106120,47123,2003
106120,23725,2003
106120,119503,2003
106120,370158,2003
106120,370159,2003
106120,370160,2003
106120,370161,2003
106120,370162,2003
106121,106122,2003
106121,144577,2003
106121,370156,2003
106121,263642,2003
106121,106115,2003
106121,370157,2003
106121,47123,2003
106121,23725,2003
106121,119503,2003
106121,370158,2003
106121,370159,2003
106121,370160,2003
106121,370161,2003
106121,370162,2003
106122,144577,2003
106122,370156,2003
106122,263642,2003
106122,106115,2003
106122,370157,2003
106122,47123,2003
106122,23725,2003
106122,119503,2003
106122,370158,2003
106122,370159,2003
106122,370160,2003
106122,370161,2003
106122,370162,2003
144577,370156,2003
144577,263642,2003
144577,106115,2003
144577,370157,2003
144577,47123,2003
144577,23725,2003
144577,119503,2003
144577,370158,2003
144577,370159,2003
144577,370160,2003
144577,370161,2003
144577,370162,2003
370156,263642,2003
370156,106115,2003
370156,370157,2003
370156,47123,2003
370156,23725,2003
370156,119503,2003
370156,370158,2003
370156,370159,2003
370156,370160,2003
370156,370161,2003
370156,370162,2003
263642,106115,2003
263642,370157,2003
263642,47123,2003
263642,23725,2003
263642,119503,2003
263642,370158,2003
263642,370159,2003
263642,370160,2003
263642,370161,2003
263642,370162,2003
106115,370157,2003
106115,47123,2003
106115,23725,2003
106115,119503,2003
106115,370158,2003
106115,370159,2003
106115,370160,2003
106115,370161,2003
106115,370162,2003
370157,47123,2003
370157,23725,2003
370157,119503,2003
370157,370158,2003
370157,370159,2003
370157,370160,2003
370157,370161,2003
370157,370162,2003
47123,23725,2003
47123,119503,2003
47123,370158,2003
47123,370159,2003
47123,370160,2003
47123,370161,2003
47123,370162,2003
23725,119503,2003
23725,370158,2003
23725,370159,2003
23725,370160,2003
23725,370161,2003
23725,370162,2003
119503,370158,2003
119503,370159,2003
119503,370160,2003
119503,370161,2003
119503,370162,2003
370158,370159,2003
370158,370160,2003
370158,370161,2003
370158,370162,2003
370159,370160,2003
370159,370161,2003
370159,370162,2003
370160,370161,2003
370160,370162,2003
370161,370162,2003
391154,391150,2007
391154,391151,2007
391154,106115,2007
391154,146234,2007
391154,106118,2007
391154,391152,2007
391154,266055,2007
391154,392078,2007
391154,146235,2007
391154,106120,2007
391154,152973,2007
391154,106122,2007
391154,144577,2007
391154,391149,2007
391154,47697,2007
391154,47697,2007
391154,106115,2007
391154,373932,2007
391154,147397,2007
391154,145077,2007
391154,108896,2007
391154,145078,2007
391154,47123,2007
391150,391151,2007
391150,106115,2007
391150,146234,2007
391150,106118,2007
391150,391152,2007
391150,266055,2007
391150,392078,2007
391150,146235,2007
391150,106120,2007
391150,152973,2007
391150,106122,2007
391150,144577,2007
391150,391149,2007
391150,47697,2007
391150,47697,2007
391150,106115,2007
391150,373932,2007
391150,147397,2007
391150,145077,2007
391150,108896,2007
391150,145078,2007
391150,47123,2007
391151,106115,2007
391151,146234,2007
391151,106118,2007
391151,391152,2007
391151,266055,2007
391151,392078,2007
391151,146235,2007
391151,106120,2007
391151,152973,2007
391151,106122,2007
391151,144577,2007
391151,391149,2007
391151,47697,2007
391151,47697,2007
391151,106115,2007
391151,373932,2007
391151,147397,2007
391151,145077,2007
391151,108896,2007
391151,145078,2007
391151,47123,2007
106115,146234,2007
106115,106118,2007
106115,391152,2007
106115,266055,2007
106115,392078,2007
106115,146235,2007
106115,106120,2007
106115,152973,2007
106115,106122,2007
106115,144577,2007
106115,391149,2007
106115,47697,2007
106115,47697,2007
106115,106115,2007
106115,373932,2007
106115,147397,2007
106115,145077,2007
106115,108896,2007
106115,145078,2007
106115,47123,2007
146234,106118,2007
146234,391152,2007
146234,266055,2007
146234,392078,2007
146234,146235,2007
146234,106120,2007
146234,152973,2007
146234,106122,2007
146234,144577,2007
146234,391149,2007
146234,47697,2007
146234,47697,2007
146234,106115,2007
146234,373932,2007
146234,147397,2007
146234,145077,2007
146234,108896,2007
146234,145078,2007
146234,47123,2007
106118,391152,2007
106118,266055,2007
106118,392078,2007
106118,146235,2007
106118,106120,2007
106118,152973,2007
106118,106122,2007
106118,144577,2007
106118,391149,2007
106118,47697,2007
106118,47697,2007
106118,106115,2007
106118,373932,2007
106118,147397,2007
106118,145077,2007
106118,108896,2007
106118,145078,2007
106118,47123,2007
391152,266055,2007
391152,392078,2007
391152,146235,2007
391152,106120,2007
391152,152973,2007
391152,106122,2007
391152,144577,2007
391152,391149,2007
391152,47697,2007
391152,47697,2007
391152,106115,2007
391152,373932,2007
391152,147397,2007
391152,145077,2007
391152,108896,2007
391152,145078,2007
391152,47123,2007
266055,392078,2007
266055,146235,2007
266055,106120,2007
266055,152973,2007
266055,106122,2007
266055,144577,2007
266055,391149,2007
266055,47697,2007
266055,47697,2007
266055,106115,2007
266055,373932,2007
266055,147397,2007
266055,145077,2007
266055,108896,2007
266055,145078,2007
266055,47123,2007
392078,146235,2007
392078,106120,2007
392078,152973,2007
392078,106122,2007
392078,144577,2007
392078,391149,2007
392078,47697,2007
392078,47697,2007
392078,106115,2007
392078,373932,2007
392078,147397,2007
392078,145077,2007
392078,108896,2007
392078,145078,2007
392078,47123,2007
146235,106120,2007
146235,152973,2007
146235,106122,2007
146235,144577,2007
146235,391149,2007
146235,47697,2007
146235,47697,2007
146235,106115,2007
146235,373932,2007
146235,147397,2007
146235,145077,2007
146235,108896,2007
146235,145078,2007
146235,47123,2007
106120,152973,2007
106120,106122,2007
106120,144577,2007
106120,391149,2007
106120,47697,2007
106120,47697,2007
106120,106115,2007
106120,373932,2007
106120,147397,2007
106120,145077,2007
106120,108896,2007
106120,145078,2007
106120,47123,2007
152973,106122,2007
152973,144577,2007
152973,391149,2007
152973,47697,2007
152973,47697,2007
152973,106115,2007
152973,373932,2007
152973,147397,2007
152973,145077,2007
152973,108896,2007
152973,145078,2007
152973,47123,2007
106122,144577,2007
106122,391149,2007
106122,47697,2007
106122,47697,2007
106122,106115,2007
106122,373932,2007
106122,147397,2007
106122,145077,2007
106122,108896,2007
106122,145078,2007
106122,47123,2007
144577,391149,2007
144577,47697,2007
144577,47697,2007
144577,106115,2007
144577,373932,2007
144577,147397,2007
144577,145077,2007
144577,108896,2007
144577,145078,2007
144577,47123,2007
391149,47697,2007
391149,47697,2007
391149,106115,2007
391149,373932,2007
391149,147397,2007
391149,145077,2007
391149,108896,2007
391149,145078,2007
391149,47123,2007
47697,47697,2007
47697,106115,2007
47697,373932,2007
47697,147397,2007
47697,145077,2007
47697,108896,2007
47697,145078,2007
47697,47123,2007
47697,106115,2007
47697,373932,2007
47697,147397,2007
47697,145077,2007
47697,108896,2007
47697,145078,2007
47697,47123,2007
106115,373932,2007
106115,147397,2007
106115,145077,2007
106115,108896,2007
106115,145078,2007
106115,47123,2007
373932,147397,2007
373932,145077,2007
373932,108896,2007
373932,145078,2007
373932,47123,2007
147397,145077,2007
147397,108896,2007
147397,145078,2007
147397,47123,2007
145077,108896,2007
145077,145078,2007
145077,47123,2007
108896,145078,2007
108896,47123,2007
145078,47123,2007
391154,391150,2005
391154,391151,2005
391154,106115,2005
391154,146234,2005
391154,106118,2005
391154,391152,2005
391154,392078,2005
391154,106120,2005
391154,144577,2005
391154,374298,2005
391154,374298,2005
391154,106115,2005
391154,374299,2005
391154,374300,2005
391154,47123,2005
391154,374301,2005
391154,142099,2005
391154,145086,2005
391150,391151,2005
391150,106115,2005
391150,146234,2005
391150,106118,2005
391150,391152,2005
391150,392078,2005
391150,106120,2005
391150,144577,2005
391150,374298,2005
391150,374298,2005
391150,106115,2005
391150,374299,2005
391150,374300,2005
391150,47123,2005
391150,374301,2005
391150,142099,2005
391150,145086,2005
391151,106115,2005
391151,146234,2005
391151,106118,2005
391151,391152,2005
391151,392078,2005
391151,106120,2005
391151,144577,2005
391151,374298,2005
391151,374298,2005
391151,106115,2005
391151,374299,2005
391151,374300,2005
391151,47123,2005
391151,374301,2005
391151,142099,2005
391151,145086,2005
106115,146234,2005
106115,106118,2005
106115,391152,2005
106115,392078,2005
106115,106120,2005
106115,144577,2005
106115,374298,2005
106115,374298,2005
106115,106115,2005
106115,374299,2005
106115,374300,2005
106115,47123,2005
106115,374301,2005
106115,142099,2005
106115,145086,2005
146234,106118,2005
146234,391152,2005
146234,392078,2005
146234,106120,2005
146234,144577,2005
146234,374298,2005
146234,374298,2005
146234,106115,2005
146234,374299,2005
146234,374300,2005
146234,47123,2005
146234,374301,2005
146234,142099,2005
146234,145086,2005
106118,391152,2005
106118,392078,2005
106118,106120,2005
106118,144577,2005
106118,374298,2005
106118,374298,2005
106118,106115,2005
106118,374299,2005
106118,374300,2005
106118,47123,2005
106118,374301,2005
106118,142099,2005
106118,145086,2005
391152,392078,2005
391152,106120,2005
391152,144577,2005
391152,374298,2005
391152,374298,2005
391152,106115,2005
391152,374299,2005
391152,374300,2005
391152,47123,2005
391152,374301,2005
391152,142099,2005
391152,145086,2005
392078,106120,2005
392078,144577,2005
392078,374298,2005
392078,374298,2005
392078,106115,2005
392078,374299,2005
392078,374300,2005
392078,47123,2005
392078,374301,2005
392078,142099,2005
392078,145086,2005
106120,144577,2005
106120,374298,2005
106120,374298,2005
106120,106115,2005
106120,374299,2005
106120,374300,2005
106120,47123,2005
106120,374301,2005
106120,142099,2005
106120,145086,2005
144577,374298,2005
144577,374298,2005
144577,106115,2005
144577,374299,2005
144577,374300,2005
144577,47123,2005
144577,374301,2005
144577,142099,2005
144577,145086,2005
374298,374298,2005
374298,106115,2005
374298,374299,2005
374298,374300,2005
374298,47123,2005
374298,374301,2005
374298,142099,2005
374298,145086,2005
374298,106115,2005
374298,374299,2005
374298,374300,2005
374298,47123,2005
374298,374301,2005
374298,142099,2005
374298,145086,2005
106115,374299,2005
106115,374300,2005
106115,47123,2005
106115,374301,2005
106115,142099,2005
106115,145086,2005
374299,374300,2005
374299,47123,2005
374299,374301,2005
374299,142099,2005
374299,145086,2005
374300,47123,2005
374300,374301,2005
374300,142099,2005
374300,145086,2005
47123,374301,2005
47123,142099,2005
47123,145086,2005
374301,142099,2005
374301,145086,2005
142099,145086,2005
391154,427059,2009
391154,391150,2009
391154,427059,2009
391154,391152,2009
391154,144577,2009
391154,391147,2009
391154,146235,2009
391154,263617,2009
391154,266055,2009
391154,391149,2009
391154,374298,2009
391154,374298,2009
391154,145077,2009
391154,314675,2009
391154,328948,2009
391154,23725,2009
391154,49145,2009
391154,23724,2009
391154,427060,2009
391154,174276,2009
391154,406700,2009
427059,391150,2009
427059,427059,2009
427059,391152,2009
427059,144577,2009
427059,391147,2009
427059,146235,2009
427059,263617,2009
427059,266055,2009
427059,391149,2009
427059,374298,2009
427059,374298,2009
427059,145077,2009
427059,314675,2009
427059,328948,2009
427059,23725,2009
427059,49145,2009
427059,23724,2009
427059,427060,2009
427059,174276,2009
427059,406700,2009
391150,427059,2009
391150,391152,2009
391150,144577,2009
391150,391147,2009
391150,146235,2009
391150,263617,2009
391150,266055,2009
391150,391149,2009
391150,374298,2009
391150,374298,2009
391150,145077,2009
391150,314675,2009
391150,328948,2009
391150,23725,2009
391150,49145,2009
391150,23724,2009
391150,427060,2009
391150,174276,2009
391150,406700,2009
427059,391152,2009
427059,144577,2009
427059,391147,2009
427059,146235,2009
427059,263617,2009
427059,266055,2009
427059,391149,2009
427059,374298,2009
427059,374298,2009
427059,145077,2009
427059,314675,2009
427059,328948,2009
427059,23725,2009
427059,49145,2009
427059,23724,2009
427059,427060,2009
427059,174276,2009
427059,406700,2009
391152,144577,2009
391152,391147,2009
391152,146235,2009
391152,263617,2009
391152,266055,2009
391152,391149,2009
391152,374298,2009
391152,374298,2009
391152,145077,2009
391152,314675,2009
391152,328948,2009
391152,23725,2009
391152,49145,2009
391152,23724,2009
391152,427060,2009
391152,174276,2009
391152,406700,2009
144577,391147,2009
144577,146235,2009
144577,263617,2009
144577,266055,2009
144577,391149,2009
144577,374298,2009
144577,374298,2009
144577,145077,2009
144577,314675,2009
144577,328948,2009
144577,23725,2009
144577,49145,2009
144577,23724,2009
144577,427060,2009
144577,174276,2009
144577,406700,2009
391147,146235,2009
391147,263617,2009
391147,266055,2009
391147,391149,2009
391147,374298,2009
391147,374298,2009
391147,145077,2009
391147,314675,2009
391147,328948,2009
391147,23725,2009
391147,49145,2009
391147,23724,2009
391147,427060,2009
391147,174276,2009
391147,406700,2009
146235,263617,2009
146235,266055,2009
146235,391149,2009
146235,374298,2009
146235,374298,2009
146235,145077,2009
146235,314675,2009
146235,328948,2009
146235,23725,2009
146235,49145,2009
146235,23724,2009
146235,427060,2009
146235,174276,2009
146235,406700,2009
263617,266055,2009
263617,391149,2009
263617,374298,2009
263617,374298,2009
263617,145077,2009
263617,314675,2009
263617,328948,2009
263617,23725,2009
263617,49145,2009
263617,23724,2009
263617,427060,2009
263617,174276,2009
263617,406700,2009
266055,391149,2009
266055,374298,2009
266055,374298,2009
266055,145077,2009
266055,314675,2009
266055,328948,2009
266055,23725,2009
266055,49145,2009
266055,23724,2009
266055,427060,2009
266055,174276,2009
266055,406700,2009
391149,374298,2009
391149,374298,2009
391149,145077,2009
391149,314675,2009
391149,328948,2009
391149,23725,2009
391149,49145,2009
391149,23724,2009
391149,427060,2009
391149,174276,2009
391149,406700,2009
374298,374298,2009
374298,145077,2009
374298,314675,2009
374298,328948,2009
374298,23725,2009
374298,49145,2009
374298,23724,2009
374298,427060,2009
374298,174276,2009
374298,406700,2009
374298,145077,2009
374298,314675,2009
374298,328948,2009
374298,23725,2009
374298,49145,2009
374298,23724,2009
374298,427060,2009
374298,174276,2009
374298,406700,2009
145077,314675,2009
145077,328948,2009
145077,23725,2009
145077,49145,2009
145077,23724,2009
145077,427060,2009
145077,174276,2009
145077,406700,2009
314675,328948,2009
314675,23725,2009
314675,49145,2009
314675,23724,2009
314675,427060,2009
314675,174276,2009
314675,406700,2009
328948,23725,2009
328948,49145,2009
328948,23724,2009
328948,427060,2009
328948,174276,2009
328948,406700,2009
23725,49145,2009
23725,23724,2009
23725,427060,2009
23725,174276,2009
23725,406700,2009
49145,23724,2009
49145,427060,2009
49145,174276,2009
49145,406700,2009
23724,427060,2009
23724,174276,2009
23724,406700,2009
427060,174276,2009
427060,406700,2009
174276,406700,2009
391154,391150,2011
391154,427059,2011
391154,144577,2011
391154,391147,2011
391154,391152,2011
391154,391151,2011
391154,640693,2011
391154,396235,2011
391154,227098,2011
391154,396227,2011
391154,294760,2011
391154,266058,2011
391154,640694,2011
391154,396232,2011
391154,266055,2011
391154,297711,2011
391154,263617,2011
391154,291675,2011
391154,151538,2011
391154,106121,2011
391154,146235,2011
391154,391149,2011
391154,374298,2011
391150,427059,2011
391150,144577,2011
391150,391147,2011
391150,391152,2011
391150,391151,2011
391150,640693,2011
391150,396235,2011
391150,227098,2011
391150,396227,2011
391150,294760,2011
391150,266058,2011
391150,640694,2011
391150,396232,2011
391150,266055,2011
391150,297711,2011
391150,263617,2011
391150,291675,2011
391150,151538,2011
391150,106121,2011
391150,146235,2011
391150,391149,2011
391150,374298,2011
427059,144577,2011
427059,391147,2011
427059,391152,2011
427059,391151,2011
427059,640693,2011
427059,396235,2011
427059,227098,2011
427059,396227,2011
427059,294760,2011
427059,266058,2011
427059,640694,2011
427059,396232,2011
427059,266055,2011
427059,297711,2011
427059,263617,2011
427059,291675,2011
427059,151538,2011
427059,106121,2011
427059,146235,2011
427059,391149,2011
427059,374298,2011
144577,391147,2011
144577,391152,2011
144577,391151,2011
144577,640693,2011
144577,396235,2011
144577,227098,2011
144577,396227,2011
144577,294760,2011
144577,266058,2011
144577,640694,2011
144577,396232,2011
144577,266055,2011
144577,297711,2011
144577,263617,2011
144577,291675,2011
144577,151538,2011
144577,106121,2011
144577,146235,2011
144577,391149,2011
144577,374298,2011
391147,391152,2011
391147,391151,2011
391147,640693,2011
391147,396235,2011
391147,227098,2011
391147,396227,2011
391147,294760,2011
391147,266058,2011
391147,640694,2011
391147,396232,2011
391147,266055,2011
391147,297711,2011
391147,263617,2011
391147,291675,2011
391147,151538,2011
391147,106121,2011
391147,146235,2011
391147,391149,2011
391147,374298,2011
391152,391151,2011
391152,640693,2011
391152,396235,2011
391152,227098,2011
391152,396227,2011
391152,294760,2011
391152,266058,2011
391152,640694,2011
391152,396232,2011
391152,266055,2011
391152,297711,2011
391152,263617,2011
391152,291675,2011
391152,151538,2011
391152,106121,2011
391152,146235,2011
391152,391149,2011
391152,374298,2011
391151,640693,2011
391151,396235,2011
391151,227098,2011
391151,396227,2011
391151,294760,2011
391151,266058,2011
391151,640694,2011
391151,396232,2011
391151,266055,2011
391151,297711,2011
391151,263617,2011
391151,291675,2011
391151,151538,2011
391151,106121,2011
391151,146235,2011
391151,391149,2011
391151,374298,2011
640693,396235,2011
640693,227098,2011
640693,396227,2011
640693,294760,2011
640693,266058,2011
640693,640694,2011
640693,396232,2011
640693,266055,2011
640693,297711,2011
640693,263617,2011
640693,291675,2011
640693,151538,2011
640693,106121,2011
640693,146235,2011
640693,391149,2011
640693,374298,2011
396235,227098,2011
396235,396227,2011
396235,294760,2011
396235,266058,2011
396235,640694,2011
396235,396232,2011
396235,266055,2011
396235,297711,2011
396235,263617,2011
396235,291675,2011
396235,151538,2011
396235,106121,2011
396235,146235,2011
396235,391149,2011
396235,374298,2011
227098,396227,2011
227098,294760,2011
227098,266058,2011
227098,640694,2011
227098,396232,2011
227098,266055,2011
227098,297711,2011
227098,263617,2011
227098,291675,2011
227098,151538,2011
227098,106121,2011
227098,146235,2011
227098,391149,2011
227098,374298,2011
396227,294760,2011
396227,266058,2011
396227,640694,2011
396227,396232,2011
396227,266055,2011
396227,297711,2011
396227,263617,2011
396227,291675,2011
396227,151538,2011
396227,106121,2011
396227,146235,2011
396227,391149,2011
396227,374298,2011
294760,266058,2011
294760,640694,2011
294760,396232,2011
294760,266055,2011
294760,297711,2011
294760,263617,2011
294760,291675,2011
294760,151538,2011
294760,106121,2011
294760,146235,2011
294760,391149,2011
294760,374298,2011
266058,640694,2011
266058,396232,2011
266058,266055,2011
266058,297711,2011
266058,263617,2011
266058,291675,2011
266058,151538,2011
266058,106121,2011
266058,146235,2011
266058,391149,2011
266058,374298,2011
640694,396232,2011
640694,266055,2011
640694,297711,2011
640694,263617,2011
640694,291675,2011
640694,151538,2011
640694,106121,2011
640694,146235,2011
640694,391149,2011
640694,374298,2011
396232,266055,2011
396232,297711,2011
396232,263617,2011
396232,291675,2011
396232,151538,2011
396232,106121,2011
396232,146235,2011
396232,391149,2011
396232,374298,2011
266055,297711,2011
266055,263617,2011
266055,291675,2011
266055,151538,2011
266055,106121,2011
266055,146235,2011
266055,391149,2011
266055,374298,2011
297711,263617,2011
297711,291675,2011
297711,151538,2011
297711,106121,2011
297711,146235,2011
297711,391149,2011
297711,374298,2011
263617,291675,2011
263617,151538,2011
263617,106121,2011
263617,146235,2011
263617,391149,2011
263617,374298,2011
291675,151538,2011
291675,106121,2011
291675,146235,2011
291675,391149,2011
291675,374298,2011
151538,106121,2011
151538,146235,2011
151538,391149,2011
151538,374298,2011
106121,146235,2011
106121,391149,2011
106121,374298,2011
146235,391149,2011
146235,374298,2011
391149,374298,2011
391154,391150,2006
391154,391151,2006
391154,106115,2006
391154,146234,2006
391154,106118,2006
391154,391152,2006
391154,266055,2006
391154,392078,2006
391154,146235,2006
391154,106120,2006
391154,152973,2006
391154,106122,2006
391154,144577,2006
391154,391149,2006
391154,47697,2006
391154,47697,2006
391154,106115,2006
391154,373932,2006
391154,147397,2006
391154,145077,2006
391154,108896,2006
391154,145078,2006
391154,47123,2006
391150,391151,2006
391150,106115,2006
391150,146234,2006
391150,106118,2006
391150,391152,2006
391150,266055,2006
391150,392078,2006
391150,146235,2006
391150,106120,2006
391150,152973,2006
391150,106122,2006
391150,144577,2006
391150,391149,2006
391150,47697,2006
391150,47697,2006
391150,106115,2006
391150,373932,2006
391150,147397,2006
391150,145077,2006
391150,108896,2006
391150,145078,2006
391150,47123,2006
391151,106115,2006
391151,146234,2006
391151,106118,2006
391151,391152,2006
391151,266055,2006
391151,392078,2006
391151,146235,2006
391151,106120,2006
391151,152973,2006
391151,106122,2006
391151,144577,2006
391151,391149,2006
391151,47697,2006
391151,47697,2006
391151,106115,2006
391151,373932,2006
391151,147397,2006
391151,145077,2006
391151,108896,2006
391151,145078,2006
391151,47123,2006
106115,146234,2006
106115,106118,2006
106115,391152,2006
106115,266055,2006
106115,392078,2006
106115,146235,2006
106115,106120,2006
106115,152973,2006
106115,106122,2006
106115,144577,2006
106115,391149,2006
106115,47697,2006
106115,47697,2006
106115,106115,2006
106115,373932,2006
106115,147397,2006
106115,145077,2006
106115,108896,2006
106115,145078,2006
106115,47123,2006
146234,106118,2006
146234,391152,2006
146234,266055,2006
146234,392078,2006
146234,146235,2006
146234,106120,2006
146234,152973,2006
146234,106122,2006
146234,144577,2006
146234,391149,2006
146234,47697,2006
146234,47697,2006
146234,106115,2006
146234,373932,2006
146234,147397,2006
146234,145077,2006
146234,108896,2006
146234,145078,2006
146234,47123,2006
106118,391152,2006
106118,266055,2006
106118,392078,2006
106118,146235,2006
106118,106120,2006
106118,152973,2006
106118,106122,2006
106118,144577,2006
106118,391149,2006
106118,47697,2006
106118,47697,2006
106118,106115,2006
106118,373932,2006
106118,147397,2006
106118,145077,2006
106118,108896,2006
106118,145078,2006
106118,47123,2006
391152,266055,2006
391152,392078,2006
391152,146235,2006
391152,106120,2006
391152,152973,2006
391152,106122,2006
391152,144577,2006
391152,391149,2006
391152,47697,2006
391152,47697,2006
391152,106115,2006
391152,373932,2006
391152,147397,2006
391152,145077,2006
391152,108896,2006
391152,145078,2006
391152,47123,2006
266055,392078,2006
266055,146235,2006
266055,106120,2006
266055,152973,2006
266055,106122,2006
266055,144577,2006
266055,391149,2006
266055,47697,2006
266055,47697,2006
266055,106115,2006
266055,373932,2006
266055,147397,2006
266055,145077,2006
266055,108896,2006
266055,145078,2006
266055,47123,2006
392078,146235,2006
392078,106120,2006
392078,152973,2006
392078,106122,2006
392078,144577,2006
392078,391149,2006
392078,47697,2006
392078,47697,2006
392078,106115,2006
392078,373932,2006
392078,147397,2006
392078,145077,2006
392078,108896,2006
392078,145078,2006
392078,47123,2006
146235,106120,2006
146235,152973,2006
146235,106122,2006
146235,144577,2006
146235,391149,2006
146235,47697,2006
146235,47697,2006
146235,106115,2006
146235,373932,2006
146235,147397,2006
146235,145077,2006
146235,108896,2006
146235,145078,2006
146235,47123,2006
106120,152973,2006
106120,106122,2006
106120,144577,2006
106120,391149,2006
106120,47697,2006
106120,47697,2006
106120,106115,2006
106120,373932,2006
106120,147397,2006
106120,145077,2006
106120,108896,2006
106120,145078,2006
106120,47123,2006
152973,106122,2006
152973,144577,2006
152973,391149,2006
152973,47697,2006
152973,47697,2006
152973,106115,2006
152973,373932,2006
152973,147397,2006
152973,145077,2006
152973,108896,2006
152973,145078,2006
152973,47123,2006
106122,144577,2006
106122,391149,2006
106122,47697,2006
106122,47697,2006
106122,106115,2006
106122,373932,2006
106122,147397,2006
106122,145077,2006
106122,108896,2006
106122,145078,2006
106122,47123,2006
144577,391149,2006
144577,47697,2006
144577,47697,2006
144577,106115,2006
144577,373932,2006
144577,147397,2006
144577,145077,2006
144577,108896,2006
144577,145078,2006
144577,47123,2006
391149,47697,2006
391149,47697,2006
391149,106115,2006
391149,373932,2006
391149,147397,2006
391149,145077,2006
391149,108896,2006
391149,145078,2006
391149,47123,2006
47697,47697,2006
47697,106115,2006
47697,373932,2006
47697,147397,2006
47697,145077,2006
47697,108896,2006
47697,145078,2006
47697,47123,2006
47697,106115,2006
47697,373932,2006
47697,147397,2006
47697,145077,2006
47697,108896,2006
47697,145078,2006
47697,47123,2006
106115,373932,2006
106115,147397,2006
106115,145077,2006
106115,108896,2006
106115,145078,2006
106115,47123,2006
373932,147397,2006
373932,145077,2006
373932,108896,2006
373932,145078,2006
373932,47123,2006
147397,145077,2006
147397,108896,2006
147397,145078,2006
147397,47123,2006
145077,108896,2006
145077,145078,2006
145077,47123,2006
108896,145078,2006
108896,47123,2006
145078,47123,2006
391154,391150,2004
391154,391151,2004
391154,146234,2004
391154,391152,2004
391154,106118,2004
391154,391147,2004
391154,106120,2004
391154,106121,2004
391154,106122,2004
391154,144577,2004
391154,47697,2004
391154,47697,2004
391154,147396,2004
391154,147396,2004
391154,106115,2004
391154,23725,2004
391154,145084,2004
391154,147397,2004
391154,106131,2004
391154,23724,2004
391154,106133,2004
391154,146245,2004
391154,146247,2004
391154,146249,2004
391150,391151,2004
391150,146234,2004
391150,391152,2004
391150,106118,2004
391150,391147,2004
391150,106120,2004
391150,106121,2004
391150,106122,2004
391150,144577,2004
391150,47697,2004
391150,47697,2004
391150,147396,2004
391150,147396,2004
391150,106115,2004
391150,23725,2004
391150,145084,2004
391150,147397,2004
391150,106131,2004
391150,23724,2004
391150,106133,2004
391150,146245,2004
391150,146247,2004
391150,146249,2004
391151,146234,2004
391151,391152,2004
391151,106118,2004
391151,391147,2004
391151,106120,2004
391151,106121,2004
391151,106122,2004
391151,144577,2004
391151,47697,2004
391151,47697,2004
391151,147396,2004
391151,147396,2004
391151,106115,2004
391151,23725,2004
391151,145084,2004
391151,147397,2004
391151,106131,2004
391151,23724,2004
391151,106133,2004
391151,146245,2004
391151,146247,2004
391151,146249,2004
146234,391152,2004
146234,106118,2004
146234,391147,2004
146234,106120,2004
146234,106121,2004
146234,106122,2004
146234,144577,2004
146234,47697,2004
146234,47697,2004
146234,147396,2004
146234,147396,2004
146234,106115,2004
146234,23725,2004
146234,145084,2004
146234,147397,2004
146234,106131,2004
146234,23724,2004
146234,106133,2004
146234,146245,2004
146234,146247,2004
